country,region_name,subregion_name,sector_name,group_name,crag_name,route_name,rock_type,geo,exposure,link,grade,height,pitches,bolt,anchor,type,steepness
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Fugu","Fugu - wariant","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2704.html","VI.2+","25m","1","0","TAK","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Fugu","Fugu Doni(kąd)","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2703.html","VI.1","25m","1","0","TAK","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Fugu","Gniazdo Cruxa","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2701.html","VI+","25m","1","8","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Fugu","Klęska Urodzaju","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2705.html","IV","25m","1","0","NIE","asekuracja własna","połoga"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Fugu","Krowoderskie Zuchy","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2700.html","VI.2+","20m","1","8","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Fugu","Kryska","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2713.html","V","25m","1","0","TAK","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Fugu","Lewa Kryska","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2712.html","V","25m","1","0","TAK","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Fugu","Odważnik (Odważny Odważnik)","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2707.html","VI.1","25m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Fugu","projekt","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2706.html","?","25m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Fugu","projekt Carramba","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2702.html","?","25m","1","9","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Fugu","projekt II","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2710.html","?","25m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Fugu","Rozgrzewkowa","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2711.html","VI-","25m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Fugu","Rozgrzewkowe vis-à-vis light","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3314.html","VI.1+","25m","1","7","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Fugu","Sy(zy)fowe roboty","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2709.html","V+","25m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Fugu","Szalka (Szalona Szalka)","Wapień","","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2708.html","V","25m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Sektor Centralny","Alea Iacta Est","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2716.html","IV+","25m","1","0","TAK","asekuracja własna","połoga"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Sektor Centralny","komb. Eksodus","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2731.html","VI.3+/4","30m","1","11","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Sektor Centralny","komb. Ignoratio Ictus","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2733.html","VI.2","30m","1","11","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Sektor Centralny","komb. Ignoratio Iuris Nocet","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2732.html","VI.2+","30m","1","11","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Sektor Centralny","komb. Modus Demonstrandum","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2730.html","VI.4/4+","30m","1","11","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Sektor Centralny","komb. Modus Operandi","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2729.html","VI.4+/5","30m","1","11","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Sektor Centralny","komb. Rozgrzewkowe Vis a Vis Lajt","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2725.html","VI.1+","30m","1","11","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Sektor Centralny","komb. Spiritus Movens","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2728.html","VI.5/5+","30m","1","12","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Sektor Centralny","komb. Vis a Vis","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2726.html","VI.2+","30m","1","12","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Sektor Centralny","Modus Ponens ","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2722.html","VI.5","30m","1","11","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Sektor Centralny","Podręcznikowe Zaciecie","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2723.html","V+","30m","1","0","TAK","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Sektor Centralny","projekt Vis Superior","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2717.html","?","30m","1","11","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Sektor Centralny","Quod erat demonstrandum L","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2720.html","VI.3","30m","1","11","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Sektor Centralny","Quod erat demonstrandum R","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2721.html","VI.3","30m","1","11","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Sektor Centralny","Reductio ad absurdum","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2719.html","VI.4","30m","1","12","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Sektor Centralny","Rozgrzewkowa","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2715.html","VI-","25m","1","4","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Sektor Centralny","Vis Major","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2718.html","VI.5/5+","30m","1","11","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Sektor Centralny","Vis Minor","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2727.html","VI.5","30m","1","12","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Sektor Centralny","wariant Podręcznikowy Komin","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2734.html","V+","30m","1","0","TAK","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Sektor Centralny","Żyleta","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2724.html","VI.3+","30m","1","10","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Pod Ogrodami","Bienio In The Sky","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3315.html","VI.4+","16m","1","6","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Pod Ogrodami","Dzień Świstaka","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2735.html","VI.2+","15m","1","6","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Pod Ogrodami","Gang Marcela ","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2739.html","VI.4+","15m","1","7","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Pod Ogrodami","komb. Bajeczka dla Grzecznych Dzieci","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2737.html","VI.3","15m","1","6","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Pod Ogrodami","Lajt Macabre","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2741.html","VI.1+","15m","1","5","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Pod Ogrodami","Lans Macabre ","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2740.html","VI.4","15m","1","6","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Pod Ogrodami","Lektura Obowiązkowa","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2738.html","VI.3+","15m","1","7","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Pod Ogrodami","Offiarowanie ","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2742.html","V","15m","1","0","TAK","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Pod Ogrodami","proj. otwarty Pod Wiszącymi Ogrodami","Wapień","N 50°24'56.9874"" E 19°40'10.992""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,2736.html","?","15m","1","6","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Offy","5-10-15 ","Wapień","","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,2751.html","VI.3","20m","1","0","TAK","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Offy","5.10 ","Wapień","","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,2752.html","VI.2+","20m","1","0","TAK","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Offy","Cracovia ante Portas","Wapień","","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,2748.html","VI.5","15m","1","6","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Offy","Demonologia","Wapień","","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,3316.html","VI.6","20m","1","6","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Offy","komb. Lajt & Fast","Wapień","","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,2750.html","VI.4","20m","1","5","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Offy","komb. Lajt Cracovia","Wapień","","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,2747.html","VI.3","20m","1","5","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Offy","komb. Lajt Story","Wapień","","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,2744.html","VI.2","20m","1","6","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Offy","Krakoff ","Wapień","","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,2746.html","VI.2","20m","1","0","TAK","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Offy","Off Side Story ","Wapień","","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,2745.html","VI.3+","20m","1","7","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Offy","Offiarowanie ","Wapień","","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,2743.html","V","15m","1","0","TAK","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","Offy","proj. otwarty Na Lajcie ","Wapień","","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,2749.html","?","20m","1","6","TAK","ubezpieczona","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","WRX","Apogeum Trzyciąż","Wapień","","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,2753.html","VI.5","15m","1","5","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","WRX","Offerma","Wapień","","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,3317.html","VI+","15m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","WRX","Przebój Wolbrom","Wapień","","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,2755.html","VI.5+","15m","1","5","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","WRX","TW Biedronka","Wapień","","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,2756.html","IV","15m","1","0","TAK","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Goncerzyca","WRX","WRX	","Wapień","","Sektor słoneczny","https://wspinanie.pl/topo2/page,topo-droga,droga,2754.html","VI.3","15m","1","0","TAK","asekuracja własna","mieszana"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Krzywość","Krzywość","Całe mycki","Wapień","N 50°25'51.9954"" E 19°40'26.004""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3320.html","V","16m","1","0","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Krzywość","Krzywość","możliwość","Wapień","N 50°25'51.9954"" E 19°40'26.004""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3318.html","?","12m","1","1","NIE","asekuracja własna","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Krzywość","Krzywość","możliwość II","Wapień","N 50°25'51.9954"" E 19°40'26.004""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3319.html","?","10m","1","2","NIE","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Krzywość","Krzywość","Prostata","Wapień","N 50°25'51.9954"" E 19°40'26.004""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3321.html","VI.2+","16m","1","6","TAK","ubezpieczona","pionowa"
"Polska","Jura Krakowsko-Częstochowska","Jura Środkowa","Smoleń i okolice","Krzywość","Krzywość","Sól bromu","Wapień","N 50°25'51.9954"" E 19°40'26.004""","Częściowo w słońcu","https://wspinanie.pl/topo2/page,topo-droga,droga,3322.html","VI+","16m","1","0","NIE","asekuracja własna","pionowa"
